symbol,industry,year,roic,roe,roa,equity,invested_capital,total_assets,nopat,equity_billion,invested_capital_billion,total_assets_billion,nopat_billion,roic_pct,roe_pct,roa_pct
POB,"Điện, nước & xăng dầu khí đốt",2016,0.0117,0.0117,0.0105,111319946751.0,111319946751,124286353813.0,1306029279.0,111.32,111.32,124.29,1.31,1.17,1.17,1.05
POB,"Điện, nước & xăng dầu khí đốt",2017,0.0122,0.0122,0.0097,111132602028.0,111132602028,139535494220.0,1359340638.0,111.13,111.13,139.54,1.36,1.22,1.22,0.97
POB,"Điện, nước & xăng dầu khí đốt",2018,0.017,0.017,0.0141,112950477644.0,112950477644,136195583015.0,1917601295.0,112.95,112.95,136.2,1.92,1.7,1.7,1.41
POB,"Điện, nước & xăng dầu khí đốt",2019,0.0223,0.0223,0.0169,112834008833.0,112834008833,149124377883.0,2516531190.0,112.83,112.83,149.12,2.52,2.23,2.23,1.69
POB,"Điện, nước & xăng dầu khí đốt",2020,-0.0067,-0.0067,-0.0055,109169723684.0,109169723684,133047022796.0,-727745242.0,109.17,109.17,133.05,-0.73,-0.67,-0.67,-0.55
POB,"Điện, nước & xăng dầu khí đốt",2021,0.024,0.024,0.0174,111851246670.0,111851246670,154000299019.0,2681522986.0,111.85,111.85,154.0,2.68,2.4,2.4,1.74
POB,"Điện, nước & xăng dầu khí đốt",2022,0.0244,0.0244,0.0178,113225650774.0,113225650774,155032405048.0,2757404107.0,113.23,113.23,155.03,2.76,2.44,2.44,1.78
POB,"Điện, nước & xăng dầu khí đốt",2023,0.03,0.03,0.0193,113572658692.0,113572658692,176523621816.0,3412292956.0,113.57,113.57,176.52,3.41,3.0,3.0,1.93
POB,"Điện, nước & xăng dầu khí đốt",2024,0.0125,0.0125,0.0078,112327328583.0,112327328583,180504883536.0,1398915286.0,112.33,112.33,180.5,1.4,1.25,1.25,0.78
POM,Tài nguyên Cơ bản,2015,0.0041,0.0117,0.0039,2372632197480.0,6744623420956,7123333135050.0,27819524282.0,2372.63,6744.62,7123.33,27.82,0.41,1.17,0.39
POM,Tài nguyên Cơ bản,2016,0.0459,0.1128,0.0428,2674237085522.0,6567891960800,7049965969765.0,301604888042.0,2674.24,6567.89,7049.97,301.6,4.59,11.28,4.28
POM,Tài nguyên Cơ bản,2017,0.0974,0.2069,0.0911,3371940020676.0,7162987071257,7662793464116.0,697702935154.0,3371.94,7162.99,7662.79,697.7,9.74,20.69,9.11
POM,Tài nguyên Cơ bản,2018,0.0438,0.114,0.0394,3805413652334.0,9907403903289,11007679579811.0,433645942031.0,3805.41,9907.4,11007.68,433.65,4.38,11.4,3.94
POM,Tài nguyên Cơ bản,2019,-0.0288,-0.0885,-0.0267,3495778099105.0,10734230034078,11611658611196.0,-309516700290.0,3495.78,10734.23,11611.66,-309.52,-2.88,-8.85,-2.67
POM,Tài nguyên Cơ bản,2020,0.0016,0.0047,0.0015,3509606804293.0,10424891589215,11380550601078.0,16540840813.0,3509.61,10424.89,11380.55,16.54,0.16,0.47,0.15
POM,Tài nguyên Cơ bản,2021,0.0148,0.0494,0.0122,3692920955856.0,12331459894837,14985379086231.0,182529028680.0,3692.92,12331.46,14985.38,182.53,1.48,4.94,1.22
POM,Tài nguyên Cơ bản,2022,-0.1223,-0.4135,-0.0979,2611299194159.0,8829960375192,11031617799206.0,-1079868045668.0,2611.3,8829.96,11031.62,-1079.87,-12.23,-41.35,-9.79
POM,Tài nguyên Cơ bản,2023,-0.1212,-0.6009,-0.0921,1594737368016.0,7907160318759,10404273241983.0,-958293462984.0,1594.74,7907.16,10404.27,-958.29,-12.12,-60.09,-9.21
POM,Tài nguyên Cơ bản,2024,-0.1533,-3.769,-0.1001,263078040571.0,6468311387648,9903991858363.0,-991545119465.0,263.08,6468.31,9903.99,-991.55,-15.33,-376.9,-10.01
POS,Dầu khí,2015,0.1397,0.1397,0.0544,871233823826.0,871233823826,2237498925348.0,121729819908.0,871.23,871.23,2237.5,121.73,13.97,13.97,5.44
POS,Dầu khí,2016,0.0668,0.0668,0.0329,852128202283.0,852128202283,1728368984819.0,56894378457.0,852.13,852.13,1728.37,56.89,6.68,6.68,3.29
POS,Dầu khí,2017,0.0343,0.0343,0.0185,762830358910.0,762830358910,1415176662474.0,26202156627.0,762.83,762.83,1415.18,26.2,3.43,3.43,1.85
POS,Dầu khí,2018,0.0194,0.0194,0.0134,748401022188.0,748401022188,1082295943727.0,14535916821.0,748.4,748.4,1082.3,14.54,1.94,1.94,1.34
POS,Dầu khí,2019,0.0455,0.0455,0.0306,748343564719.0,748343564719,1112178701841.0,34078884080.0,748.34,748.34,1112.18,34.08,4.55,4.55,3.06
POS,Dầu khí,2020,0.1183,0.1257,0.0449,820756688370.0,872177716819,2296965108237.0,103187434313.0,820.76,872.18,2296.97,103.19,11.83,12.57,4.49
POS,Dầu khí,2021,0.0336,0.0336,0.0167,762393350271.0,762393350271,1539823613237.0,25650386036.0,762.39,762.39,1539.82,25.65,3.36,3.36,1.67
POS,Dầu khí,2022,0.04,0.04,0.0209,753660931904.0,753660931904,1444128892796.0,30167581633.0,753.66,753.66,1444.13,30.17,4.0,4.0,2.09
POS,Dầu khí,2023,0.0684,0.0684,0.0336,768789602705.0,768789602705,1565037585627.0,52566503769.0,768.79,768.79,1565.04,52.57,6.84,6.84,3.36
POS,Dầu khí,2024,0.1086,0.1086,0.0394,798153456721.0,798153456721,2198744445430.0,86643854016.0,798.15,798.15,2198.74,86.64,10.86,10.86,3.94
POT,Công nghệ Thông tin,2015,0.0315,0.0889,0.0196,313376104573.0,883613865089,1419761765446.0,27854492801.0,313.38,883.61,1419.76,27.85,3.15,8.89,1.96
POT,Công nghệ Thông tin,2016,0.0425,0.0799,0.0239,316969608391.0,595624045962,1061405229882.0,25333839619.0,316.97,595.62,1061.41,25.33,4.25,7.99,2.39
POT,Công nghệ Thông tin,2017,0.0307,0.0979,0.0171,323272565077.0,1030157566816,1846215243673.0,31651289084.0,323.27,1030.16,1846.22,31.65,3.07,9.79,1.71
POT,Công nghệ Thông tin,2018,0.0313,0.1012,0.014,323628903713.0,1044889885364,2343130702613.0,32737299494.0,323.63,1044.89,2343.13,32.74,3.13,10.12,1.4
POT,Công nghệ Thông tin,2019,0.02,0.0555,0.0078,324261113636.0,899144568839,2303670867855.0,17983151949.0,324.26,899.14,2303.67,17.98,2.0,5.55,0.78
POT,Công nghệ Thông tin,2020,0.0183,0.0529,0.0082,333298536515.0,964141797814,2154201892916.0,17639413958.0,333.3,964.14,2154.2,17.64,1.83,5.29,0.82
POT,Công nghệ Thông tin,2021,0.0137,0.0404,0.0057,328168013167.0,968993240569,2313265400716.0,13255261535.0,328.17,968.99,2313.27,13.26,1.37,4.04,0.57
POT,Công nghệ Thông tin,2022,0.0137,0.0462,0.0062,330342260195.0,1116832038566,2475297927443.0,15270804552.0,330.34,1116.83,2475.3,15.27,1.37,4.62,0.62
POT,Công nghệ Thông tin,2023,0.0027,0.0084,0.0011,310885906946.0,986110935011,2281565023890.0,2613478462.0,310.89,986.11,2281.57,2.61,0.27,0.84,0.11
POT,Công nghệ Thông tin,2024,0.0032,0.0109,0.0013,306790385156.0,1055841940137,2539858692859.0,3359281176.0,306.79,1055.84,2539.86,3.36,0.32,1.09,0.13
POV,"Điện, nước & xăng dầu khí đốt",2015,0.0718,0.0855,0.051,151727204335.0,180625552295,254527776430.0,12974808228.0,151.73,180.63,254.53,12.97,7.18,8.55,5.1
POV,"Điện, nước & xăng dầu khí đốt",2016,0.0428,0.0502,0.0264,156915643045.0,184328063464,298821340254.0,7881755636.0,156.92,184.33,298.82,7.88,4.28,5.02,2.64
POV,"Điện, nước & xăng dầu khí đốt",2017,0.0405,0.0502,0.0242,157248287352.0,195049583547,327067710727.0,7898810743.0,157.25,195.05,327.07,7.9,4.05,5.02,2.42
POV,"Điện, nước & xăng dầu khí đốt",2018,0.0756,0.1005,0.0587,166036539534.0,220660593428,284373545241.0,16687062924.0,166.04,220.66,284.37,16.69,7.56,10.05,5.87
POV,"Điện, nước & xăng dầu khí đốt",2019,0.0483,0.0573,0.0254,165950983146.0,197113779350,374299052571.0,9515356381.0,165.95,197.11,374.3,9.52,4.83,5.73,2.54
POV,"Điện, nước & xăng dầu khí đốt",2020,0.0011,0.0013,0.0008,159339076199.0,182076942079,275739542230.0,207501156.0,159.34,182.08,275.74,0.21,0.11,0.13,0.08
POV,"Điện, nước & xăng dầu khí đốt",2021,0.1232,0.1327,0.0708,182638061524.0,196786022081,342248642340.0,24244394827.0,182.64,196.79,342.25,24.24,12.32,13.27,7.08
POV,"Điện, nước & xăng dầu khí đốt",2022,0.1059,0.1133,0.0577,179517872124.0,192019519858,352363276819.0,20332575185.0,179.52,192.02,352.36,20.33,10.59,11.33,5.77
POV,"Điện, nước & xăng dầu khí đốt",2023,0.0713,0.078,0.0381,181383817002.0,198452869736,371083377519.0,14147750878.0,181.38,198.45,371.08,14.15,7.13,7.8,3.81
POV,"Điện, nước & xăng dầu khí đốt",2024,0.0535,0.0548,0.0219,183419712343.0,187676473410,458324001645.0,10044879292.0,183.42,187.68,458.32,10.04,5.35,5.48,2.19
POW,"Điện, nước & xăng dầu khí đốt",2015,0.0232,0.0534,0.0194,25975856664686.0,59700587708689,71282849630272.0,1386081808174.0,25975.86,59700.59,71282.85,1386.08,2.32,5.34,1.94
POW,"Điện, nước & xăng dầu khí đốt",2016,0.0265,0.0566,0.0218,26796730451344.0,57353360653781,69732218594841.0,1517444971700.0,26796.73,57353.36,69732.22,1517.44,2.65,5.66,2.18
POW,"Điện, nước & xăng dầu khí đốt",2017,0.0495,0.0938,0.0429,27723894462900.0,52600954382722,60583363180582.0,2601688600924.0,27723.89,52600.95,60583.36,2601.69,4.95,9.38,4.29
POW,"Điện, nước & xăng dầu khí đốt",2018,0.0123,0.0215,0.0099,26815384955765.0,46673629548370,58111429597685.0,575194252459.0,26815.38,46673.63,58111.43,575.19,1.23,2.15,0.99
POW,"Điện, nước & xăng dầu khí đốt",2019,0.0605,0.0964,0.0491,29603044411022.0,47158443518538,58168507458250.0,2854888803723.0,29603.04,47158.44,58168.51,2854.89,6.05,9.64,4.91
POW,"Điện, nước & xăng dầu khí đốt",2020,0.0573,0.0802,0.0463,31101036556948.0,43510957422378,53815116424515.0,2493332120093.0,31101.04,43510.96,53815.12,2493.33,5.73,8.02,4.63
POW,"Điện, nước & xăng dầu khí đốt",2021,0.0518,0.0659,0.0387,31125377710593.0,39583197234441,52976917956925.0,2052153151417.0,31125.38,39583.2,52976.92,2052.15,5.18,6.59,3.87
POW,"Điện, nước & xăng dầu khí đốt",2022,0.0604,0.0767,0.0449,33281450502337.0,42298512229753,56843244854790.0,2552928570147.0,33281.45,42298.51,56843.24,2552.93,6.04,7.67,4.49
POW,"Điện, nước & xăng dầu khí đốt",2023,0.0274,0.0376,0.0182,34119429170920.0,46798298460862,70362090314609.0,1282942141418.0,34119.43,46798.3,70362.09,1282.94,2.74,3.76,1.82
POW,"Điện, nước & xăng dầu khí đốt",2024,0.0211,0.0349,0.0152,34680634910666.0,57340038186117,79915032729562.0,1211341955166.0,34680.63,57340.04,79915.03,1211.34,2.11,3.49,1.52
PPC,"Điện, nước & xăng dầu khí đốt",2015,0.056,0.0986,0.0511,5738946443753.0,10099041491400,11069274893581.0,565771121900.0,5738.95,10099.04,11069.27,565.77,5.6,9.86,5.11
PPC,"Điện, nước & xăng dầu khí đốt",2016,0.059,0.1067,0.0524,5193783441157.0,9401178087441,10587656594245.0,554351017583.0,5193.78,9401.18,10587.66,554.35,5.9,10.67,5.24
PPC,"Điện, nước & xăng dầu khí đốt",2017,0.1329,0.1559,0.1131,5476943978345.0,6427067240750,7548447093523.0,853998499818.0,5476.94,6427.07,7548.45,854.0,13.29,15.59,11.31
PPC,"Điện, nước & xăng dầu khí đốt",2018,0.1816,0.1987,0.1609,5649965297689.0,6180390297689,6974941588312.0,1122451954727.0,5649.97,6180.39,6974.94,1122.45,18.16,19.87,16.09
PPC,"Điện, nước & xăng dầu khí đốt",2019,0.2068,0.2111,0.1738,5971549680166.0,6098103330974,7255635234567.0,1260867471637.0,5971.55,6098.1,7255.64,1260.87,20.68,21.11,17.38
PPC,"Điện, nước & xăng dầu khí đốt",2020,0.1555,0.1555,0.1354,6480534553497.0,6480534553497,7444046800546.0,1007646938196.0,6480.53,6480.53,7444.05,1007.65,15.55,15.55,13.54
PPC,"Điện, nước & xăng dầu khí đốt",2021,0.0445,0.0445,0.0397,4854248648967.0,4854248648967,5448566166769.0,216187739296.0,4854.25,4854.25,5448.57,216.19,4.45,4.45,3.97
PPC,"Điện, nước & xăng dầu khí đốt",2022,0.0963,0.0963,0.086,5165119962596.0,5165119962596,5779442939698.0,497202717339.0,5165.12,5165.12,5779.44,497.2,9.63,9.63,8.6
PPC,"Điện, nước & xăng dầu khí đốt",2023,0.0759,0.0759,0.0658,5010817583721.0,5010817583721,5777917928994.0,380102277161.0,5010.82,5010.82,5777.92,380.1,7.59,7.59,6.58
PPC,"Điện, nước & xăng dầu khí đốt",2024,0.0944,0.0944,0.0772,4524331964197.0,4524331964197,5533688169131.0,427065519869.0,4524.33,4524.33,5533.69,427.07,9.44,9.44,7.72
PPE,Hàng & Dịch vụ Công nghiệp,2015,0.3094,0.3094,0.1946,20275901443.0,20275901443,32235865120.0,6272650008.0,20.28,20.28,32.24,6.27,30.94,30.94,19.46
PPE,Hàng & Dịch vụ Công nghiệp,2016,-0.3247,-0.3247,-0.2371,14688346895.0,14688346895,20119444510.0,-4769367095.0,14.69,14.69,20.12,-4.77,-32.47,-32.47,-23.71
PPE,Hàng & Dịch vụ Công nghiệp,2017,-0.3939,-0.3939,-0.2521,10073020511.0,10073020511,15740650116.0,-3967603801.0,10.07,10.07,15.74,-3.97,-39.39,-39.39,-25.21
PPE,Hàng & Dịch vụ Công nghiệp,2018,0.0855,0.0855,0.0481,11014969875.0,11014969875,19577322112.0,941949364.0,11.01,11.01,19.58,0.94,8.55,8.55,4.81
PPE,Hàng & Dịch vụ Công nghiệp,2019,-0.3482,-0.3482,-0.2129,9456071022.0,9456071022,15465065451.0,-3292894306.0,9.46,9.46,15.47,-3.29,-34.82,-34.82,-21.29
PPE,Hàng & Dịch vụ Công nghiệp,2020,0.0156,0.0156,0.0025,7896811381.0,7896811381,48690630041.0,123019338.0,7.9,7.9,48.69,0.12,1.56,1.56,0.25
PPE,Hàng & Dịch vụ Công nghiệp,2021,0.079,0.079,0.037,8551036303.0,8551036303,18233143085.0,675186562.0,8.55,8.55,18.23,0.68,7.9,7.9,3.7
PPE,Hàng & Dịch vụ Công nghiệp,2022,0.179,0.179,0.1017,10414778339.0,10414778339,18323842734.0,1863742036.0,10.41,10.41,18.32,1.86,17.9,17.9,10.17
PPE,Hàng & Dịch vụ Công nghiệp,2023,0.0667,0.0667,0.0462,11158871070.0,11158871070,16108141421.0,744092731.0,11.16,11.16,16.11,0.74,6.67,6.67,4.62
PPE,Hàng & Dịch vụ Công nghiệp,2024,0.2157,0.2157,0.1829,14227907575.0,14227907575,16776644682.0,3069036505.0,14.23,14.23,16.78,3.07,21.57,21.57,18.29
PPH,Hàng cá nhân & Gia dụng,2015,0.0483,0.1353,0.0428,1450329818881.0,4060203930119,4587833440682.0,196162798204.0,1450.33,4060.2,4587.83,196.16,4.83,13.53,4.28
PPH,Hàng cá nhân & Gia dụng,2016,0.0631,0.1671,0.0561,1629522417613.0,4311552936048,4851884337306.0,272264521922.0,1629.52,4311.55,4851.88,272.26,6.31,16.71,5.61
PPH,Hàng cá nhân & Gia dụng,2017,0.0387,0.1134,0.0352,1650532893456.0,4834424033939,5311728550160.0,187218918156.0,1650.53,4834.42,5311.73,187.22,3.87,11.34,3.52
PPH,Hàng cá nhân & Gia dụng,2018,0.0461,0.1294,0.0401,1681378529273.0,4724209701973,5427847521125.0,217613042568.0,1681.38,4724.21,5427.85,217.61,4.61,12.94,4.01
PPH,Hàng cá nhân & Gia dụng,2019,0.0515,0.1311,0.0449,1553477859247.0,3958306987349,4537528352242.0,203697682482.0,1553.48,3958.31,4537.53,203.7,5.15,13.11,4.49
PPH,Hàng cá nhân & Gia dụng,2020,0.0894,0.1806,0.0786,1644822809970.0,3322403271065,3777437384223.0,297068604050.0,1644.82,3322.4,3777.44,297.07,8.94,18.06,7.86
PPH,Hàng cá nhân & Gia dụng,2021,0.1201,0.2057,0.102,1848583409070.0,3164879115429,3728316043002.0,380180521457.0,1848.58,3164.88,3728.32,380.18,12.01,20.57,10.2
PPH,Hàng cá nhân & Gia dụng,2022,0.1725,0.2668,0.1442,1787693718699.0,2765498950945,3307097329391.0,476951748250.0,1787.69,2765.5,3307.1,476.95,17.25,26.68,14.42
PPH,Hàng cá nhân & Gia dụng,2023,0.1155,0.1781,0.0895,1778288107998.0,2741936121520,3538779459801.0,316743134782.0,1778.29,2741.94,3538.78,316.74,11.55,17.81,8.95
PPH,Hàng cá nhân & Gia dụng,2024,0.1337,0.202,0.1063,1884018751340.0,2846069668660,3579052053335.0,380540974849.0,1884.02,2846.07,3579.05,380.54,13.37,20.2,10.63
PPP,Y tế,2015,0.0511,0.0887,0.041,54277043308.0,94237043308,117418750050.0,4812343330.0,54.28,94.24,117.42,4.81,5.11,8.87,4.1
PPP,Y tế,2016,0.0768,0.1093,0.0614,73918519601.0,105172756635,131714344836.0,8082195882.0,73.92,105.17,131.71,8.08,7.68,10.93,6.14
PPP,Y tế,2017,0.0511,0.0849,0.0413,74681674447.0,124256880134,153661953279.0,6343749365.0,74.68,124.26,153.66,6.34,5.11,8.49,4.13
PPP,Y tế,2018,0.0499,0.0691,0.042,95804813512.0,132668870677,157447217288.0,6616933801.0,95.8,132.67,157.45,6.62,4.99,6.91,4.2
PPP,Y tế,2019,0.0979,0.1145,0.0769,106058464423.0,124093314708,157942383865.0,12144716011.0,106.06,124.09,157.94,12.14,9.79,11.45,7.69
PPP,Y tế,2020,0.0827,0.0912,0.0679,107646368597.0,118748018882,144653012621.0,9815135679.0,107.65,118.75,144.65,9.82,8.27,9.12,6.79
PPP,Y tế,2021,0.1421,0.1446,0.108,116583257219.0,118583257219,156030037380.0,16852763893.0,116.58,118.58,156.03,16.85,14.21,14.46,10.8
PPP,Y tế,2022,0.1649,0.1649,0.1298,124552638791.0,124552638791,158194240169.0,20541412864.0,124.55,124.55,158.19,20.54,16.49,16.49,12.98
PPP,Y tế,2023,0.1542,0.1542,0.1256,130370561351.0,130370561351,160022034706.0,20101967280.0,130.37,130.37,160.02,20.1,15.42,15.42,12.56
PPP,Y tế,2024,0.1282,0.1282,0.1039,135358117743.0,135358117743,167142294804.0,17359146633.0,135.36,135.36,167.14,17.36,12.82,12.82,10.39
PPS,Hàng & Dịch vụ Công nghiệp,2015,0.0944,0.1283,0.0072,193714980234.0,263343628299,3443493267050.0,24857968364.0,193.71,263.34,3443.49,24.86,9.44,12.83,0.72
PPS,Hàng & Dịch vụ Công nghiệp,2016,0.1329,0.1329,0.0083,193466224531.0,193466224531,3112959848141.0,25713269483.0,193.47,193.47,3112.96,25.71,13.29,13.29,0.83
PPS,Hàng & Dịch vụ Công nghiệp,2017,0.1321,0.1321,0.0084,193847313816.0,193847313816,3060309877432.0,25612639679.0,193.85,193.85,3060.31,25.61,13.21,13.21,0.84
PPS,Hàng & Dịch vụ Công nghiệp,2018,0.0891,0.0891,0.0056,187418084224.0,187418084224,2988734739951.0,16693298346.0,187.42,187.42,2988.73,16.69,8.91,8.91,0.56
PPS,Hàng & Dịch vụ Công nghiệp,2019,0.0758,0.0758,0.0048,185358149755.0,185358149755,2954721030770.0,14042281983.0,185.36,185.36,2954.72,14.04,7.58,7.58,0.48
PPS,Hàng & Dịch vụ Công nghiệp,2020,0.1037,0.1037,0.0412,191493765406.0,191493765406,481834252069.0,19849220457.0,191.49,191.49,481.83,19.85,10.37,10.37,4.12
PPS,Hàng & Dịch vụ Công nghiệp,2021,0.0897,0.0897,0.0391,187587491966.0,187587491966,430660216448.0,16827945059.0,187.59,187.59,430.66,16.83,8.97,8.97,3.91
PPS,Hàng & Dịch vụ Công nghiệp,2022,0.0976,0.0976,0.0414,189299800310.0,189299800310,446055307531.0,18469897356.0,189.3,189.3,446.06,18.47,9.76,9.76,4.14
PPS,Hàng & Dịch vụ Công nghiệp,2023,0.0939,0.0939,0.0665,188446340532.0,188446340532,265932504253.0,17690519694.0,188.45,188.45,265.93,17.69,9.39,9.39,6.65
PPS,Hàng & Dịch vụ Công nghiệp,2024,0.0982,0.0982,0.0637,189409484678.0,189409484678,292024718188.0,18601248084.0,189.41,189.41,292.02,18.6,9.82,9.82,6.37
PPY,"Điện, nước & xăng dầu khí đốt",2015,0.1581,0.1581,0.112,109453366555.0,109453366555,154520166174.0,17302043469.0,109.45,109.45,154.52,17.3,15.81,15.81,11.2
PPY,"Điện, nước & xăng dầu khí đốt",2016,0.1848,0.188,0.1148,115092062228.0,117092084228,188503091494.0,21639684811.0,115.09,117.09,188.5,21.64,18.48,18.8,11.48
PPY,"Điện, nước & xăng dầu khí đốt",2017,0.1273,0.1273,0.063,111371883271.0,111371883271,224805325676.0,14172440143.0,111.37,111.37,224.81,14.17,12.73,12.73,6.3
PPY,"Điện, nước & xăng dầu khí đốt",2018,0.1549,0.1549,0.0909,120076293986.0,120076293986,204535131761.0,18594209265.0,120.08,120.08,204.54,18.59,15.49,15.49,9.09
PPY,"Điện, nước & xăng dầu khí đốt",2019,0.1323,0.1425,0.0828,129018412558.0,139018412558,222033702386.0,18385290799.0,129.02,139.02,222.03,18.39,13.23,14.25,8.28
PPY,"Điện, nước & xăng dầu khí đốt",2020,0.0692,0.0748,0.0439,130576297122.0,141181965122,222312840910.0,9769258342.0,130.58,141.18,222.31,9.77,6.92,7.48,4.39
PPY,"Điện, nước & xăng dầu khí đốt",2021,0.1011,0.1225,0.0647,137578220524.0,166598927842,260412359203.0,16849242651.0,137.58,166.6,260.41,16.85,10.11,12.25,6.47
PPY,"Điện, nước & xăng dầu khí đốt",2022,0.1395,0.1543,0.0812,160385495427.0,177370996717,304868338956.0,24747786953.0,160.39,177.37,304.87,24.75,13.95,15.43,8.12
PPY,"Điện, nước & xăng dầu khí đốt",2023,0.0542,0.0683,0.0268,155689841937.0,196001044163,396879858045.0,10627589763.0,155.69,196.0,396.88,10.63,5.42,6.83,2.68
PPY,"Điện, nước & xăng dầu khí đốt",2024,0.0579,0.0728,0.0327,157995847710.0,198686476588,352115591688.0,11503685014.0,158.0,198.69,352.12,11.5,5.79,7.28,3.27
PRC,Hàng & Dịch vụ Công nghiệp,2015,0.048,0.0761,0.0341,28937485947.0,45901872994,64610410826.0,2201704047.0,28.94,45.9,64.61,2.2,4.8,7.61,3.41
PRC,Hàng & Dịch vụ Công nghiệp,2016,0.0544,0.1041,0.0427,29994737437.0,57405149224,73156594735.0,3121455975.0,29.99,57.41,73.16,3.12,5.44,10.41,4.27
PRC,Hàng & Dịch vụ Công nghiệp,2017,0.0516,0.0899,0.0416,30149159942.0,52573484786,65086850458.0,2710495305.0,30.15,52.57,65.09,2.71,5.16,8.99,4.16
PRC,Hàng & Dịch vụ Công nghiệp,2018,0.0087,0.0167,0.0073,28081859412.0,54030734383,64332535380.0,468224235.0,28.08,54.03,64.33,0.47,0.87,1.67,0.73
PRC,Hàng & Dịch vụ Công nghiệp,2019,0.0272,0.0496,0.0228,28916766562.0,52810730924,62940724776.0,1434907150.0,28.92,52.81,62.94,1.43,2.72,4.96,2.28
PRC,Hàng & Dịch vụ Công nghiệp,2020,0.0075,0.0134,0.0063,28021337368.0,49915555293,59939851087.0,376426163.0,28.02,49.92,59.94,0.38,0.75,1.34,0.63
PRC,Hàng & Dịch vụ Công nghiệp,2021,0.025,0.0464,0.0224,28754124223.0,53320091370,59518843133.0,1332786855.0,28.75,53.32,59.52,1.33,2.5,4.64,2.24
PRC,Hàng & Dịch vụ Công nghiệp,2022,0.5832,0.644,0.4712,77398867888.0,85470389382,105788975357.0,49844743665.0,77.4,85.47,105.79,49.84,58.32,64.4,47.12
PRC,Hàng & Dịch vụ Công nghiệp,2023,0.0023,0.0033,0.002,34914025883.0,49765417156,56895433601.0,115157995.0,34.91,49.77,56.9,0.12,0.23,0.33,0.2
PRC,Hàng & Dịch vụ Công nghiệp,2024,0.047,0.0553,0.0374,35689270232.0,42048632362,52816481556.0,1975244349.0,35.69,42.05,52.82,1.98,4.7,5.53,3.74
PRE,Bảo hiểm,2015,0.1661,0.1661,,744721900943.0,744721900943,,123701211017.0,744.72,744.72,,123.7,16.61,16.61,
PRE,Bảo hiểm,2016,0.1459,0.1459,,773482695721.0,773482695721,,112887733454.0,773.48,773.48,,112.89,14.59,14.59,
PRE,Bảo hiểm,2017,0.1526,0.1526,,766562813013.0,766562813013,,116999052859.0,766.56,766.56,,117.0,15.26,15.26,
PRE,Bảo hiểm,2018,0.1497,0.1497,,842054146208.0,842054146208,,126080538356.0,842.05,842.05,,126.08,14.97,14.97,
PRE,Bảo hiểm,2019,0.1635,0.1635,,860256720686.0,860256720686,,140646455484.0,860.26,860.26,,140.65,16.35,16.35,
PRE,Bảo hiểm,2020,0.1551,0.1551,,942145070766.0,942145070766,,146150248843.0,942.15,942.15,,146.15,15.51,15.51,
PRE,Bảo hiểm,2021,0.1629,0.1629,,894842199645.0,894842199645,,145780678146.0,894.84,894.84,,145.78,16.29,16.29,
PRE,Bảo hiểm,2022,0.1653,0.1653,,923733837130.0,923733837130,,152660671391.0,923.73,923.73,,152.66,16.53,16.53,
PRE,Bảo hiểm,2023,0.1269,0.1269,,1593583446324.0,1593583446324,,202161683285.0,1593.58,1593.58,,202.16,12.69,12.69,
PRE,Bảo hiểm,2024,0.1183,0.1183,,1609992472537.0,1609992472537,,190524685128.0,1609.99,1609.99,,190.52,11.83,11.83,
PRO,Thực phẩm và đồ uống,2015,0.0658,0.0658,0.0598,42518438519.0,42518438519,46730007783.0,2796416975.0,42.52,42.52,46.73,2.8,6.58,6.58,5.98
PRO,Thực phẩm và đồ uống,2016,0.0794,0.0794,0.072,46187280613.0,46187280613,50984534010.0,3668842094.0,46.19,46.19,50.98,3.67,7.94,7.94,7.2
PRO,Thực phẩm và đồ uống,2017,0.0254,0.0254,0.019,27863858172.0,27863858172,37241486605.0,707222364.0,27.86,27.86,37.24,0.71,2.54,2.54,1.9
PRO,Thực phẩm và đồ uống,2018,0.1217,0.1217,0.0714,31714725269.0,31714725269,54046661801.0,3860078835.0,31.71,31.71,54.05,3.86,12.17,12.17,7.14
PRO,Thực phẩm và đồ uống,2019,-0.06,-0.06,-0.0548,45247020797.0,45247020797,49481325708.0,-2712825472.0,45.25,45.25,49.48,-2.71,-6.0,-6.0,-5.48
PRO,Thực phẩm và đồ uống,2020,0.0136,0.0136,0.0129,45732027701.0,45732027701,48354260777.0,623037320.0,45.73,45.73,48.35,0.62,1.36,1.36,1.29
PRO,Thực phẩm và đồ uống,2021,0.0398,0.0398,0.0378,47479337940.0,47479337940,50076409928.0,1890568711.0,47.48,47.48,50.08,1.89,3.98,3.98,3.78
PRO,Thực phẩm và đồ uống,2022,0.025,0.0253,0.0239,48085199287.0,48546892044,50784927921.0,1216028495.0,48.09,48.55,50.78,1.22,2.5,2.53,2.39
PRO,Thực phẩm và đồ uống,2023,0.023,0.0239,0.0217,49263328567.0,51120697000,54259009748.0,1178129280.0,49.26,51.12,54.26,1.18,2.3,2.39,2.17
PRO,Thực phẩm và đồ uống,2024,-0.0712,-0.0764,-0.0663,45766790386.0,49123434499,52744911378.0,-3496538181.0,45.77,49.12,52.74,-3.5,-7.12,-7.64,-6.63
PRT,Bất động sản,2015,0.0515,0.0756,0.0357,2399270696959.0,3520182149691,5076235385748.0,181331177158.0,2399.27,3520.18,5076.24,181.33,5.15,7.56,3.57
